fips	Elevation	Incidence	weight	Cancer
35015	1.01084	46.7	227.283963358614	Colorectal
35017	1.84299	37.8	187.701891306401	Colorectal
35025	1.12207	37.7	235.607724830915	Colorectal
35027	2.05568	35.8	139.323364874668	Colorectal
35028	2.16274	26.2	135.436331905438	Colorectal
35029	1.32874	35.2	158.16447135814	Colorectal
35035	1.47471	42.9	249.595673039418	Colorectal
35037	1.26037	54.7	100.772019926168	Colorectal
35039	2.03226	44.6	202.953196574974	Colorectal
35041	1.23935	47.2	134.231143927183	Colorectal
35043	1.69457	44.6	299.846627461441	Colorectal
35047	2.05931	42.9	173.568430309201	Colorectal
35049	2.04993	35.6	359.571967761671	Colorectal
35051	1.47006	40.4	115.195486022674	Colorectal
35053	1.61397	43.8	134.454453254624	Colorectal
35055	2.39819	44.2	173.144448366097	Colorectal
35057	1.9708	36.2	130.042300810159	Colorectal
35061	1.51823	46.7	257.21975040809	Colorectal
41001	1.17598	34.7	129.387016350173	Colorectal
41003	0.1047	41.5	279.558580623096	Colorectal
41005	0.12243	41.7	500	Colorectal
41007	0.0806	51.6	188.759105740624	Colorectal
41009	0.12409	54.7	208.710325571113	Colorectal
41011	0.07516	41	250.557378658063	Colorectal
41013	1.00498	37.9	138.499097469984	Colorectal
41015	0.14325	36.7	145.385693931693	Colorectal
41017	1.09946	39	339.657180109592	Colorectal
41019	0.26616	44.7	316.85801236516	Colorectal
41027	0.36833	36.1	142.867071083578	Colorectal
41029	0.52203	42.7	425.756972931742	Colorectal
41031	0.80805	43	137.873130087048	Colorectal
41033	0.43704	38.9	275.183575091247	Colorectal
41035	1.31484	49.7	252.537125983488	Colorectal
41039	0.17643	38.9	500	Colorectal
41041	0.10697	46.7	210.900450449969	Colorectal
41043	0.14357	41.6	321.043610744709	Colorectal
41045	0.75439	33.8	177.806074136965	Colorectal
41047	0.08907	46.7	500	Colorectal
41049	0.30439	51.2	104.857045542968	Colorectal
41051	0.07789	44.9	500	Colorectal
41053	0.10471	46.3	249.759884689275	Colorectal
41057	0.17886	43.4	157.702251093635	Colorectal
41059	0.31283	50.4	265.608734796128	Colorectal
41061	0.95034	48.7	156.620560591514	Colorectal
41065	0.27752	40.8	154.243314279744	Colorectal
41067	0.07951	38.4	500	Colorectal
41071	0.08127	48.6	291.533874532618	Colorectal
49003	1.38951	39.6	206.748639656952	Colorectal
49005	1.43827	29.3	302.309444113147	Colorectal
49007	1.86423	46.7	142.90556322271	Colorectal
49011	1.41133	37.4	488.870125902575	Colorectal
49013	1.80322	49.8	119.879105769104	Colorectal
49015	1.87928	40.1	104.211323760904	Colorectal
49019	1.43217	42.1	109.238271681678	Colorectal
49021	1.86774	31.1	183.790641763937	Colorectal
49027	1.58687	40.5	111.377735656638	Colorectal
49035	1.38006	33.4	500	Colorectal
49039	1.98589	51.6	150.874119715742	Colorectal
49041	1.8541	50.9	137.266164804004	Colorectal
49043	2.16598	35	172.441294358399	Colorectal
49045	1.4913	42.8	201.829135656872	Colorectal
49047	1.72981	33.2	158.820653568735	Colorectal
49049	1.47365	34.9	500	Colorectal
49051	1.92202	40.7	123.349098091555	Colorectal
49053	1.00458	32	300.589420971531	Colorectal
49057	1.38761	36	443.320425877265	Colorectal
53001	0.37034	28.8	128.171759760097	Colorectal
53003	0.37187	32.1	143.356199726416	Colorectal
53005	0.1679	45.5	377.458607002145	Colorectal
53007	0.48124	38.8	258.10075552001	Colorectal
53009	0.14544	47.1	256.353271873015	Colorectal
53011	0.08758	40.9	500	Colorectal
53015	0.08174	50.8	304.873744359858	Colorectal
53017	0.36223	42.4	180.563008393192	Colorectal
53021	0.15124	46.9	222.141846575561	Colorectal
53025	0.3723	39	273.309348541172	Colorectal
53027	0.06532	54.1	259.218054926735	Colorectal
53029	0.05718	43.8	267.503271008038	Colorectal
53031	0.04286	37	161.099348229594	Colorectal
53033	0.09375	40.1	500	Colorectal
53035	0.07513	44	481.631601953194	Colorectal
53037	0.63657	30.1	182.652675863235	Colorectal
53039	0.49813	37.2	138.423263940712	Colorectal
53041	0.19497	51.7	261.916017074176	Colorectal
53043	0.6689	30.3	100.915806492343	Colorectal
53045	0.07554	47.7	222.272355456094	Colorectal
53047	0.63894	41.6	198.907013451009	Colorectal
53049	0.0765	32.3	150.439356552732	Colorectal
53051	0.8434	51.9	108.314357312408	Colorectal
53053	0.10884	44.2	500	Colorectal
53055	0.05858	25.6	128.922457314465	Colorectal
53057	0.12677	46.7	325.339822339658	Colorectal
53061	0.10887	47	500	Colorectal
53063	0.63886	43.8	500	Colorectal
53065	0.72001	39	200.164931993594	Colorectal
53067	0.0679	47.9	455.362492965769	Colorectal
53071	0.29391	41.4	234.90423580685	Colorectal
53073	0.09604	43.6	408.428696347355	Colorectal
53077	0.34955	38.7	471.784908618324	Colorectal
56003	1.34189	50.3	107.056060080689	Colorectal
56005	1.38626	45.8	186.866262337534	Colorectal
56007	2.14516	39.1	125.055987461617	Colorectal
56009	1.55684	65.7	109.781601372908	Colorectal
56013	1.74152	55.8	191.436673602526	Colorectal
56015	1.29468	55.6	111.973211081937	Colorectal
56021	1.84803	40.8	285.669389329694	Colorectal
56023	2.03552	51.8	120.718681238655	Colorectal
56025	1.6222	39.5	257.939915484207	Colorectal
56029	1.6262	37.1	160.580198032011	Colorectal
56033	1.28398	42.8	162.972390299707	Colorectal
56037	1.95832	37.6	193.940712590214	Colorectal
56039	2.12341	32.6	135.096261976414	Colorectal
56041	2.11772	36.6	140.506227619988	Colorectal
04003	1.36983	81.5	343.154484161289	Prostate
04007	1.30298	82.6	226.572284271488	Prostate
04009	1.01521	79.1	183	Prostate
04012	0.27589	92.3	140.410113595852	Prostate
04013	0.38463	129.6	500	Prostate
04015	0.57798	109.7	393.741031643897	Prostate
04019	0.78219	104.7	500	Prostate
04021	0.56683	109.8	423.94221304324	Prostate
04023	1.21773	80.6	195.910693939866	Prostate
04025	1.4198	132.3	409.28840687222	Prostate
04027	0.06017	92	400.032498679795	Prostate
06001	0.05279	150.8	500	Prostate
06005	0.49985	161.1	187.349939951952	Prostate
06007	0.19901	158.2	450.744938962159	Prostate
06009	0.56458	142.6	201.380237362061	Prostate
06011	0.06799	96.8	137.127677731376	Prostate
06013	0.07319	158	500	Prostate
06015	0.0686	144.5	165.852343968965	Prostate
06017	0.85998	173	397.717236237003	Prostate
06019	0.11653	143.5	500	Prostate
06021	0.07449	149.8	162.643782543324	Prostate
06023	0.12935	158.3	357.523425805918	Prostate
06025	-0.01103	125.4	377.307566846996	Prostate
06027	1.4788	165	133.958948935859	Prostate
06029	0.28028	125.4	500	Prostate
06031	0.09173	130.6	359.806892652156	Prostate
06033	0.50428	130.5	241.472565729525	Prostate
06035	1.46994	130.8	183.92389730538	Prostate
06037	0.15581	139.1	500	Prostate
06039	0.24307	145.1	350.868921393731	Prostate
06041	0.05397	182.5	498.236891448235	Prostate
06043	0.92829	132.1	130.881625906771	Prostate
06045	0.31059	144.5	293.709039697453	Prostate
06047	0.05104	121.7	458.861634918414	Prostate
06051	2.47602	151.2	113.371072148057	Prostate
06053	0.07103	170.5	500	Prostate
06055	0.07428	171.7	352.53226802663	Prostate
06057	0.88241	136	303.369411773831	Prostate
06059	0.06836	129.7	500	Prostate
06061	0.2958	142.8	498.396428558632	Prostate
06063	1.47778	162.5	144.30523206038	Prostate
06065	0.34742	147.6	500	Prostate
06067	0.0261	143.3	500	Prostate
06069	0.12877	174	230.724944468516	Prostate
06071	0.53363	150.8	500	Prostate
06073	0.12913	141.1	500	Prostate
06075	0.05683	121.5	500	Prostate
06077	0.01064	151.7	500	Prostate
06079	0.16742	157.3	497.588183139431	Prostate
06081	0.05823	154.4	500	Prostate
06083	0.08125	139.1	500	Prostate
06085	0.05731	146.1	500	Prostate
06087	0.09877	176.5	500	Prostate
06089	0.29698	164.5	404.049501917772	Prostate
06093	1.13598	158.2	210.478027356777	Prostate
06095	0.03694	156.3	500	Prostate
06097	0.068	147.6	500	Prostate
06099	0.03307	135.8	500	Prostate
06101	0.01845	123	280.944834442636	Prostate
06103	0.18074	167.7	236.725579521944	Prostate
06105	1.0035	109.2	114.113978109608	Prostate
06107	0.13237	121.8	500	Prostate
06109	0.77616	153.3	233.454492353435	Prostate
06111	0.15456	135.7	500	Prostate
06113	0.01839	131.1	410.682359007542	Prostate
06115	0.08789	133.4	245.395598982541	Prostate
08001	1.61368	113.3	500	Prostate
08003	2.30932	142.8	122.335603975294	Prostate
08005	1.70136	136.4	500	Prostate
08013	1.64471	168.7	500	Prostate
08015	2.51958	175.3	127.444105395267	Prostate
08029	1.82309	157.4	166.83524807426	Prostate
08031	1.63732	136.9	500	Prostate
08041	1.94199	178	500	Prostate
08043	1.7424	143.8	214.813872922584	Prostate
08045	2.03862	168.2	209.262992428188	Prostate
08049	2.78515	145.4	111.543713404208	Prostate
08051	2.67836	153.7	118.135515404979	Prostate
08059	1.76535	137.1	500	Prostate
08067	2.22172	193.1	212.087246198351	Prostate
08069	1.60459	174.3	500	Prostate
08071	2.00886	106	123.316665540388	Prostate
08075	1.22997	171.6	143.19217855735	Prostate
08077	1.47285	179.9	340.961874701557	Prostate
08081	1.94815	140.8	114.821600755259	Prostate
08083	1.99752	180.4	154.369686143362	Prostate
08085	1.91971	139.5	182.84419597023	Prostate
08087	1.32823	160.7	164.836282413794	Prostate
08089	1.27874	164.9	142.516665692122	Prostate
08097	2.75963	160.5	121.950809755409	Prostate
08099	1.11224	113.6	120.345336428131	Prostate
08101	1.49269	159	376.127637910324	Prostate
08105	2.4774	149.3	111.413643688733	Prostate
08107	2.33629	172.2	142.80406156689	Prostate
08123	1.46872	139.9	425.365724994386	Prostate
16001	0.83037	174.1	500	Prostate
16005	1.4416	135.6	274.890887444455	Prostate
16011	1.40641	172.8	204.2914584607	Prostate
16013	1.93417	167.3	137.807837222707	Prostate
16017	0.80397	144.9	191.924464308227	Prostate
16019	1.45545	140.4	287.266426858413	Prostate
16027	0.75237	166.4	362.547927866096	Prostate
16031	1.35891	163.3	146.342065039414	Prostate
16041	1.57506	110.5	106.437775249204	Prostate
16043	1.58565	145.9	108.715224324839	Prostate
16045	0.76313	149.7	123.211200789539	Prostate
16047	1.05944	217.2	118.974787245029	Prostate
16049	1.11151	130.2	124.543165207891	Prostate
16051	1.48497	149.6	138.401589586247	Prostate
16053	1.15273	177.6	135.432640083549	Prostate
16055	0.72524	135.7	329.674081480483	Prostate
16057	0.82288	142.6	186.909068800848	Prostate
16067	1.27387	150.1	142.035206903077	Prostate
16069	0.42658	183.5	193.416648714634	Prostate
16073	0.92709	138.3	103.169763012231	Prostate
16075	0.68787	166.5	143.450339839263	Prostate
16079	1.0906	131.6	117.349904132896	Prostate
16083	1.16248	172.8	253.542895778998	Prostate
30013	1.05983	182.4	283.473102780493	Prostate
30017	0.73941	179.6	108.148046676766	Prostate
30027	1.25059	190.3	109.055031979272	Prostate
30029	0.99844	200.7	272.893752218698	Prostate
30031	1.55282	140.3	260.443851914381	Prostate
30041	0.86015	166.1	129.123971438304	Prostate
30043	1.60127	115.3	100.244700608062	Prostate
30049	1.29116	140.3	236.042369078096	Prostate
30053	1.09585	146.3	137.247950804374	Prostate
30063	1.09651	156.7	309.51898164733	Prostate
30067	1.65706	157.7	125.275695966935	Prostate
30081	1.39823	148	189.921036222952	Prostate
30089	1.16545	151	101.128630960772	Prostate
30093	1.73005	121.4	186.026879778165	Prostate
30111	0.9978	184.6	359.655390617185	Prostate
32001	1.24885	164.1	154.861228201251	Prostate
32003	0.65514	138.8	500	Prostate
32005	1.64554	172	203.123115375872	Prostate
32007	1.75552	87	212.816822643324	Prostate
32013	1.50769	125.6	126.9094165143	Prostate
32019	1.45403	139.9	185.744448100071	Prostate
32031	1.46328	142.4	500	Prostate
32510	1.48879	131.5	229.034931833552	Prostate
35001	1.63461	147.5	500	Prostate
35005	1.1099	130.3	247.753910160869	Prostate
35007	2.133	127.9	119.117588961496	Prostate
35009	1.30869	126.4	212.235718011837	Prostate
35013	1.23261	141.9	417.949757746072	Prostate
35015	1.01084	148.6	227.283963358614	Prostate
35017	1.84299	123.1	187.701891306401	Prostate
35025	1.12207	124.6	235.607724830915	Prostate
35027	2.05568	117.4	139.323364874668	Prostate
35028	2.16274	207.2	135.436331905438	Prostate
35029	1.32874	131.5	158.16447135814	Prostate
35035	1.47471	101.8	249.595673039418	Prostate
35037	1.26037	130.5	100.772019926168	Prostate
35039	2.03226	151.4	202.953196574974	Prostate
35041	1.23935	175.6	134.231143927183	Prostate
35043	1.69457	139.3	299.846627461441	Prostate
35047	2.05931	118.6	173.568430309201	Prostate
35049	2.04993	160.7	359.571967761671	Prostate
35051	1.47006	132.1	115.195486022674	Prostate
35053	1.61397	153.4	134.454453254624	Prostate
35055	2.39819	163.1	173.144448366097	Prostate
35057	1.9708	138.1	130.042300810159	Prostate
35061	1.51823	156.3	257.21975040809	Prostate
41001	1.17598	118.3	129.387016350173	Prostate
41003	0.1047	184.8	279.558580623096	Prostate
41005	0.12243	136.8	500	Prostate
41007	0.0806	155	188.759105740624	Prostate
41009	0.12409	122.6	208.710325571113	Prostate
41011	0.07516	163.9	250.557378658063	Prostate
41013	1.00498	143.9	138.499097469984	Prostate
41015	0.14325	111.3	145.385693931693	Prostate
41017	1.09946	167.5	339.657180109592	Prostate
41019	0.26616	121.2	316.85801236516	Prostate
41027	0.36833	150.8	142.867071083578	Prostate
41029	0.52203	156.8	425.756972931742	Prostate
41031	0.80805	131.7	137.873130087048	Prostate
41033	0.43704	136.6	275.183575091247	Prostate
41035	1.31484	122.7	252.537125983488	Prostate
41039	0.17643	159.4	500	Prostate
41041	0.10697	155.3	210.900450449969	Prostate
41043	0.14357	137.5	321.043610744709	Prostate
41045	0.75439	165.5	177.806074136965	Prostate
41047	0.08907	166.7	500	Prostate
41049	0.30439	184.9	104.857045542968	Prostate
41051	0.07789	133	500	Prostate
41053	0.10471	173.7	249.759884689275	Prostate
41057	0.17886	111.1	157.702251093635	Prostate
41059	0.31283	142.9	265.608734796128	Prostate
41061	0.95034	159.7	156.620560591514	Prostate
41065	0.27752	155	154.243314279744	Prostate
41067	0.07951	128.2	500	Prostate
41071	0.08127	126.6	291.533874532618	Prostate
49003	1.38951	175.8	206.748639656952	Prostate
49005	1.43827	173.6	302.309444113147	Prostate
49007	1.86423	148.5	142.90556322271	Prostate
49011	1.41133	195.6	488.870125902575	Prostate
49013	1.80322	194	119.879105769104	Prostate
49015	1.87928	106.2	104.211323760904	Prostate
49019	1.43217	157.3	109.238271681678	Prostate
49021	1.86774	184	183.790641763937	Prostate
49027	1.58687	118.2	111.377735656638	Prostate
49035	1.38006	172.9	500	Prostate
49039	1.98589	157.8	150.874119715742	Prostate
49041	1.8541	201.9	137.266164804004	Prostate
49043	2.16598	175.9	172.441294358399	Prostate
49045	1.4913	197.2	201.829135656872	Prostate
49047	1.72981	156.6	158.820653568735	Prostate
49049	1.47365	150.3	500	Prostate
49051	1.92202	164.7	123.349098091555	Prostate
49053	1.00458	177.2	300.589420971531	Prostate
49057	1.38761	151.6	443.320425877265	Prostate
53001	0.37034	152.3	128.171759760097	Prostate
53003	0.37187	133.7	143.356199726416	Prostate
53005	0.1679	142.7	377.458607002145	Prostate
53007	0.48124	194.5	258.10075552001	Prostate
53009	0.14544	152.8	256.353271873015	Prostate
53011	0.08758	115.8	500	Prostate
53015	0.08174	127.4	304.873744359858	Prostate
53017	0.36223	217.5	180.563008393192	Prostate
53021	0.15124	162.3	222.141846575561	Prostate
53025	0.3723	165.2	273.309348541172	Prostate
53027	0.06532	153.6	259.218054926735	Prostate
53029	0.05718	150	267.503271008038	Prostate
53031	0.04286	169.5	161.099348229594	Prostate
53033	0.09375	158.3	500	Prostate
53035	0.07513	166.2	481.631601953194	Prostate
53037	0.63657	141.4	182.652675863235	Prostate
53039	0.49813	137.4	138.423263940712	Prostate
53041	0.19497	105.1	261.916017074176	Prostate
53043	0.6689	157	100.915806492343	Prostate
53045	0.07554	156	222.272355456094	Prostate
53047	0.63894	169.8	198.907013451009	Prostate
53049	0.0765	110.3	150.439356552732	Prostate
53051	0.8434	130.2	108.314357312408	Prostate
53053	0.10884	181.1	500	Prostate
53055	0.05858	194.8	128.922457314465	Prostate
53057	0.12677	173.8	325.339822339658	Prostate
53061	0.10887	156.8	500	Prostate
53063	0.63886	155.5	500	Prostate
53065	0.72001	129.5	200.164931993594	Prostate
53067	0.0679	143.4	455.362492965769	Prostate
53071	0.29391	172.9	234.90423580685	Prostate
53073	0.09604	188.8	408.428696347355	Prostate
53077	0.34955	136.2	471.784908618324	Prostate
56003	1.34189	144.8	107.056060080689	Prostate
56005	1.38626	140.4	186.866262337534	Prostate
56007	2.14516	180.2	125.055987461617	Prostate
56009	1.55684	190.2	109.781601372908	Prostate
56013	1.74152	133.9	191.436673602526	Prostate
56015	1.29468	138.9	111.973211081937	Prostate
56021	1.84803	190.9	285.669389329694	Prostate
56023	2.03552	202	120.718681238655	Prostate
56025	1.6222	133.6	257.939915484207	Prostate
56029	1.6262	177.8	160.580198032011	Prostate
56033	1.28398	192	162.972390299707	Prostate
56037	1.95832	150.3	193.940712590214	Prostate
56039	2.12341	206.5	135.096261976414	Prostate
56041	2.11772	126.1	140.506227619988	Prostate
